what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1435497256594
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435497276359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435497301787
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435497324908
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435497326598
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435497337671
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435497340819
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435497367543
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1435497373078
error,log,,,"An exception occurred invoking extension: org.eclipse.jst.jee.ui.web for object P/FRWS",1435497373080
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1435497373085
error,log,,,"An exception occurred invoking extension: org.eclipse.jst.jee.ui.web for object P/FRWS",1435497373088
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1435497373145
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1435497374100
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1435497378319
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1435497378944
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1435497378944
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1435497379001
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1435497379001
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1435497379099
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435497382791
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435497398254
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1435497398269
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435497402654
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435497476191
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435497505197
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1435497548061
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435497549491
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1435497549726
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1435497550551
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1435497550938
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1435497551168
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1435497551258
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435497556771
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435497825859
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1435497839484
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1435497839491
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1435497839631
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1435497839646
started,bundle,org.jboss.tools.common.el.ui,3.2.0.v20111025-0439-H174-Final,"org.jboss.tools.common.el.ui",1435497839724
started,bundle,org.jboss.tools.cdi.ui,1.1.1.v20111025-1225-H178-Final,"org.jboss.tools.cdi.ui",1435497839726
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1435497840171
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1435497872249
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1435497883594
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1435497906395
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1435498032977
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435498054550
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435498140292
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1435498143459
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435498146540
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435498210921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435498215391
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435498223031
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1435498227617
started,bundle,org.jboss.ide.eclipse.freemarker,1.1.0.v20111025-0320-H192-Final,"org.jboss.ide.eclipse.freemarker",1435498228776
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1435498229913
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1435498229944
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1435498239929
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435498252273
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435498314807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435498315153
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435498324519
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435498324687
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435498326189
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1435498337297
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1435498339047
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435498343469
started,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1435498343516
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1435498343552
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435498353641
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1435498353875
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1435498359009
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1435498361471
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1435498361533
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1435498378879
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1435498381084
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435498733776
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435498733995
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435498853858
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435498854061
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435498913959
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435498914177
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435499034163
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435499034382
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435499154166
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435499154384
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1435499191815
activated,editor,org.jboss.tools.common.model.ui,3.2.1.v20111025-0439-H174-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1435499192220
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435499294452
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435499402411
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435499406345
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435499418074
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435499423834
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435499425952
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435499429034
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435499431159
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1435499451392
opened,editor,org.jboss.tools.common.model.ui,3.2.1.v20111025-0439-H174-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1435499479683
activated,editor,org.jboss.tools.common.model.ui,3.2.1.v20111025-0439-H174-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1435499479730
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1435499591727
activated,editor,org.jboss.tools.common.model.ui,3.2.1.v20111025-0439-H174-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1435499645872
activated,editor,org.jboss.tools.common.model.ui,3.2.1.v20111025-0439-H174-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1435499645935
closed,editor,org.jboss.tools.common.model.ui,3.2.1.v20111025-0439-H174-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1435499645935
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1435499648034
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1435499688885
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1435499797043
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1435499835256
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1435499852099
started,bundle,org.eclipse.datatools.connectivity,1.2.2.v201010220354,"org.eclipse.datatools.connectivity",1435499866916
started,bundle,org.eclipse.datatools.connectivity.ui,1.2.1.v201010211415,"org.eclipse.datatools.connectivity.ui",1435499866916
started,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201004270430,"org.eclipse.datatools.connectivity.ui.dse",1435499866916
started,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v201006242214,"org.eclipse.datatools.enablement.ingres.ui",1435499867010
started,bundle,org.eclipse.datatools.connectivity.sqm.core,1.2.1.v201010090204,"org.eclipse.datatools.connectivity.sqm.core",1435499868430
started,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.2.0.v201002281800,"org.eclipse.datatools.connectivity.sqm.core.ui",1435499868476
opened,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201004270430,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1435499868714
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201004270430,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1435499869245
started,bundle,org.eclipse.wst.common.snippets,1.2.2.v201101130441,"org.eclipse.wst.common.snippets",1435499892379
started,bundle,org.eclipse.draw2d,3.6.2.v20110128-0100,"org.eclipse.draw2d",1435499892817
opened,view,org.eclipse.wst.common.snippets,1.2.2.v201101130441,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1435499894736
activated,view,org.eclipse.wst.common.snippets,1.2.2.v201101130441,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1435499894892
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1435499907803
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1435499927882
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1435499981646
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1435499988316
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435499996296
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435500000279
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1435500000279
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1435500000950
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1435500008236
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1435500008267
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1435500075621
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435500079092
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435500132279
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1435500139932
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1435500146398
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1435500166063
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1435500188284
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435500194793
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435500385152
activated,editor,org.jboss.tools.common.model.ui,3.2.1.v20111025-0439-H174-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1435500418991
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1435500428191
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1435500430347
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1435500436639
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1435500538627
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1435500649967
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435500651122
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435500721085
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1435500726374
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1435500752106
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1435500754699
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435500775804
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435500801941
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435500818234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435500925459
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1435500927273
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1435500950277
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435500957883
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435500964578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1435500969221
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1435500971156
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1435500979392
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435500982517
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435503357925
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1435503360484
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435503371694
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507064749
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1435507072289
closed,editor,org.jboss.tools.common.model.ui,3.2.1.v20111025-0439-H174-Final,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1435507072291
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1435507073809
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1435507075674
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1435507075674
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507094577
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507112558
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507126196
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507144164
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507152296
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507180643
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507200356
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507227196
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507235594
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507265005
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1435507268868
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507276093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507291047
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507297814
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507298412
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507302676
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507317488
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507334066
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507352051
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507366524
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507374972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507379192
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507824042
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507840160
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507873510
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1435507873790
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1435507873918
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1435507880279
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507886961
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507900597
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1435507904414
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507911074
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507953488
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1435507959209
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1435507968607
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507979637
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435507992726
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435508022541
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435508030554
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435508036484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435508043969
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1435508063374
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435508092815
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435508115978
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1435508119400
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1435508124694
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1435508169653
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1435508183611
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1435508207398
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435508228691
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435508270105
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1435508274662
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1435508286533
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435508289827
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435508291139
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435508310370
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435508330595
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1435508334892
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435508341847
